property_temp,timestamp,unit_of_measure_weather,temperature,weather_station_agency,weather_station_id,metering_point_id,property,unit_of_measure,value,consumption_from,consumption_to,consumption_value
temperature,2017-04-09,C,7.690902253,local,TDS9,TDS9,flow,m3,52806.6,2017-04-08,2017-04-09,26.5
temperature,2017-04-10,C,8.1829987963,local,TDS9,TDS9,energy,MWh,3558.81,2017-04-09,2017-04-10,2.2799999999997453
temperature,2017-04-10,C,8.1829987963,local,TDS9,TDS9,flow,m3,52839.8,2017-04-09,2017-04-10,33.200000000004366
temperature,2017-04-11,C,8.5848270059,local,TDS9,TDS9,energy,MWh,3560.99,2017-04-10,2017-04-11,2.1799999999998363
temperature,2017-04-11,C,8.5848270059,local,TDS9,TDS9,flow,m3,52873.5,2017-04-10,2017-04-11,33.69999999999709
temperature,2017-04-12,C,6.5993020733,local,TDS9,TDS9,energy,MWh,3563.41,2017-04-11,2017-04-12,2.4200000000000728
temperature,2017-04-12,C,6.5993020733,local,TDS9,TDS9,flow,m3,52915.3,2017-04-11,2017-04-12,41.80000000000291
temperature,2017-04-13,C,7.5236553748,local,TDS9,TDS9,energy,MWh,3565.58,2017-04-12,2017-04-13,2.1700000000000728
temperature,2017-04-13,C,7.5236553748,local,TDS9,TDS9,flow,m3,52945.5,2017-04-12,2017-04-13,30.19999999999709
temperature,2017-04-14,C,6.1524055799,local,TDS9,TDS9,energy,MWh,3568.03,2017-04-13,2017-04-14,2.450000000000273
temperature,2017-04-14,C,6.1524055799,local,TDS9,TDS9,flow,m3,52979.1,2017-04-13,2017-04-14,33.599999999998545
temperature,2017-04-15,C,4.877852384,local,TDS9,TDS9,energy,MWh,3570.76,2017-04-14,2017-04-15,2.730000000000018
temperature,2017-04-15,C,4.877852384,local,TDS9,TDS9,flow,m3,53024.1,2017-04-14,2017-04-15,45
temperature,2017-04-16,C,3.2465944064,local,TDS9,TDS9,energy,MWh,3573.54,2017-04-15,2017-04-16,2.7799999999997453
temperature,2017-04-16,C,3.2465944064,local,TDS9,TDS9,flow,m3,53069.8,2017-04-15,2017-04-16,45.700000000004366
temperature,2017-04-17,C,2.0715521366,local,TDS9,TDS9,energy,MWh,3576.49,2017-04-16,2017-04-17,2.949999999999818
temperature,2017-04-17,C,2.0715521366,local,TDS9,TDS9,flow,m3,53116.2,2017-04-16,2017-04-17,46.39999999999418
temperature,2017-04-18,C,3.6088152528,local,TDS9,TDS9,energy,MWh,3579.38,2017-04-17,2017-04-18,2.8900000000003274
temperature,2017-04-18,C,3.6088152528,local,TDS9,TDS9,flow,m3,53156.6,2017-04-17,2017-04-18,40.400000000001455
temperature,2017-04-19,C,2.2759961861,local,TDS9,TDS9,energy,MWh,3582.42,2017-04-18,2017-04-19,3.0399999999999636
temperature,2017-04-19,C,2.2759961861,local,TDS9,TDS9,flow,m3,53201.2,2017-04-18,2017-04-19,44.599999999998545
temperature,2017-04-20,C,3.0901150629,local,TDS9,TDS9,energy,MWh,3585.19,2017-04-19,2017-04-20,2.769999999999982
temperature,2017-04-20,C,3.0901150629,local,TDS9,TDS9,flow,m3,53242.9,2017-04-19,2017-04-20,41.700000000004366
temperature,2017-04-21,C,6.5923798879,local,TDS9,TDS9,energy,MWh,3587.66,2017-04-20,2017-04-21,2.4699999999998
temperature,2017-04-21,C,6.5923798879,local,TDS9,TDS9,flow,m3,53279.6,2017-04-20,2017-04-21,36.69999999999709
temperature,2017-04-22,C,7.6957629124,local,TDS9,TDS9,energy,MWh,3589.93,2017-04-21,2017-04-22,2.269999999999982
temperature,2017-04-22,C,7.6957629124,local,TDS9,TDS9,flow,m3,53312,2017-04-21,2017-04-22,32.400000000001455
temperature,2017-04-23,C,7.3584774137,local,TDS9,TDS9,energy,MWh,3592.39,2017-04-22,2017-04-23,2.4600000000000364
temperature,2017-04-23,C,7.3584774137,local,TDS9,TDS9,flow,m3,53347.6,2017-04-22,2017-04-23,35.599999999998545
temperature,2017-04-24,C,5.2129425108,local,TDS9,TDS9,energy,MWh,3595.1,2017-04-23,2017-04-24,2.7100000000000364
temperature,2017-04-24,C,5.2129425108,local,TDS9,TDS9,flow,m3,53392.1,2017-04-23,2017-04-24,44.5
temperature,2017-04-25,C,5.8301952481,local,TDS9,TDS9,energy,MWh,3597.61,2017-04-24,2017-04-25,2.5100000000002183
temperature,2017-04-25,C,5.8301952481,local,TDS9,TDS9,flow,m3,53427.2,2017-04-24,2017-04-25,35.099999999998545
temperature,2017-04-26,C,3.9752625624,local,TDS9,TDS9,energy,MWh,3600.39,2017-04-25,2017-04-26,2.7799999999997453
temperature,2017-04-26,C,3.9752625624,local,TDS9,TDS9,flow,m3,53466.1,2017-04-25,2017-04-26,38.900000000001455
temperature,2017-04-27,C,4.6312994448,local,TDS9,TDS9,energy,MWh,3603.14,2017-04-26,2017-04-27,2.75
temperature,2017-04-27,C,4.6312994448,local,TDS9,TDS9,flow,m3,53507.1,2017-04-26,2017-04-27,41
temperature,2017-04-28,C,5.3999906422,local,TDS9,TDS9,energy,MWh,3605.73,2017-04-27,2017-04-28,2.5900000000001455
temperature,2017-04-28,C,5.3999906422,local,TDS9,TDS9,flow,m3,53548.1,2017-04-27,2017-04-28,41
temperature,2017-04-29,C,5.280826509,local,TDS9,TDS9,energy,MWh,3608.33,2017-04-28,2017-04-29,2.599999999999909
temperature,2017-04-29,C,5.280826509,local,TDS9,TDS9,flow,m3,53583.6,2017-04-28,2017-04-29,35.5
temperature,2017-04-30,C,6.5427494347,local,TDS9,TDS9,energy,MWh,3610.44,2017-04-29,2017-04-30,2.1100000000001273
temperature,2017-04-30,C,6.5427494347,local,TDS9,TDS9,flow,m3,53612.9,2017-04-29,2017-04-30,29.30000000000291
temperature,2017-05-01,C,6.6621824397,local,TDS9,TDS9,energy,MWh,3612.2,2017-04-30,2017-05-01,1.7599999999997635
temperature,2017-05-01,C,6.6621824397,local,TDS9,TDS9,flow,m3,53635.7,2017-04-30,2017-05-01,22.799999999995634
temperature,2017-05-02,C,10.0517240316,local,TDS9,TDS9,energy,MWh,3613.82,2017-05-01,2017-05-02,1.6200000000003456
temperature,2017-05-02,C,10.0517240316,local,TDS9,TDS9,flow,m3,53658.5,2017-05-01,2017-05-02,22.80000000000291
temperature,2017-05-03,C,12.1302784085,local,TDS9,TDS9,energy,MWh,3615.18,2017-05-02,2017-05-03,1.3599999999996726
temperature,2017-05-03,C,12.1302784085,local,TDS9,TDS9,flow,m3,53678.2,2017-05-02,2017-05-03,19.69999999999709
temperature,2017-05-04,C,12.3036984205,local,TDS9,TDS9,energy,MWh,3616.49,2017-05-03,2017-05-04,1.3099999999999454
temperature,2017-05-04,C,12.3036984205,local,TDS9,TDS9,flow,m3,53695.1,2017-05-03,2017-05-04,16.900000000001455
temperature,2017-05-05,C,11.1889888644,local,TDS9,TDS9,energy,MWh,3617.79,2017-05-04,2017-05-05,1.300000000000182
temperature,2017-05-05,C,11.1889888644,local,TDS9,TDS9,flow,m3,53713.8,2017-05-04,2017-05-05,18.700000000004366
temperature,2017-05-06,C,12.5350187421,local,TDS9,TDS9,energy,MWh,3619.13,2017-05-05,2017-05-06,1.3400000000001455
temperature,2017-05-06,C,12.5350187421,local,TDS9,TDS9,flow,m3,53733.9,2017-05-05,2017-05-06,20.099999999998545
temperature,2017-05-07,C,13.6622397502,local,TDS9,TDS9,energy,MWh,3620.32,2017-05-06,2017-05-07,1.1900000000000546
temperature,2017-05-07,C,13.6622397502,local,TDS9,TDS9,flow,m3,53749.1,2017-05-06,2017-05-07,15.19999999999709
temperature,2017-05-08,C,11.4353365103,local,TDS9,TDS9,energy,MWh,3621.49,2017-05-07,2017-05-08,1.169999999999618
temperature,2017-05-08,C,11.4353365103,local,TDS9,TDS9,flow,m3,53767,2017-05-07,2017-05-08,17.900000000001455
temperature,2017-05-09,C,6.1881576975,local,TDS9,TDS9,energy,MWh,3623.76,2017-05-08,2017-05-09,2.2700000000004366
temperature,2017-05-09,C,6.1881576975,local,TDS9,TDS9,flow,m3,53804.3,2017-05-08,2017-05-09,37.30000000000291
temperature,2017-05-10,C,6.294206063,local,TDS9,TDS9,energy,MWh,3626,2017-05-09,2017-05-10,2.2399999999997817
temperature,2017-05-10,C,6.294206063,local,TDS9,TDS9,flow,m3,53835,2017-05-09,2017-05-10,30.69999999999709
temperature,2017-05-11,C,6.2187812229,local,TDS9,TDS9,energy,MWh,3628.28,2017-05-10,2017-05-11,2.2800000000002
temperature,2017-05-11,C,6.2187812229,local,TDS9,TDS9,flow,m3,53867.9,2017-05-10,2017-05-11,32.900000000001455
temperature,2017-05-12,C,4.9672512015,local,TDS9,TDS9,energy,MWh,3630.66,2017-05-11,2017-05-12,2.3799999999996544
temperature,2017-05-12,C,4.9672512015,local,TDS9,TDS9,flow,m3,53904.5,2017-05-11,2017-05-12,36.599999999998545
temperature,2017-05-13,C,10.1912927628,local,TDS9,TDS9,energy,MWh,3632.29,2017-05-12,2017-05-13,1.6300000000001091
temperature,2017-05-13,C,10.1912927628,local,TDS9,TDS9,flow,m3,53926.4,2017-05-12,2017-05-13,21.900000000001455
temperature,2017-05-14,C,10.7568851908,local,TDS9,TDS9,energy,MWh,3633.83,2017-05-13,2017-05-14,1.5399999999999636
temperature,2017-05-14,C,10.7568851908,local,TDS9,TDS9,flow,m3,53948.6,2017-05-13,2017-05-14,22.19999999999709
temperature,2017-05-15,C,11.4730623166,local,TDS9,TDS9,energy,MWh,3635.43,2017-05-14,2017-05-15,1.599999999999909
temperature,2017-05-15,C,11.4730623166,local,TDS9,TDS9,flow,m3,53970.6,2017-05-14,2017-05-15,22
temperature,2017-05-16,C,11.0508183241,local,TDS9,TDS9,energy,MWh,3636.65,2017-05-15,2017-05-16,1.2200000000002547
temperature,2017-05-16,C,11.0508183241,local,TDS9,TDS9,flow,m3,53987.4,2017-05-15,2017-05-16,16.80000000000291
temperature,2017-05-17,C,12.4501738151,local,TDS9,TDS9,energy,MWh,3637.76,2017-05-16,2017-05-17,1.1100000000001273
temperature,2017-05-17,C,12.4501738151,local,TDS9,TDS9,flow,m3,54003,2017-05-16,2017-05-17,15.599999999998545
temperature,2017-05-18,C,13.34925282,local,TDS9,TDS9,energy,MWh,3639.1,2017-05-17,2017-05-18,1.3399999999996908
temperature,2017-05-18,C,13.34925282,local,TDS9,TDS9,flow,m3,54021.1,2017-05-17,2017-05-18,18.099999999998545
temperature,2017-05-19,C,19.7841067314,local,TDS9,TDS9,energy,MWh,3640.25,2017-05-18,2017-05-19,1.150000000000091
temperature,2017-05-19,C,19.7841067314,local,TDS9,TDS9,flow,m3,54036.3,2017-05-18,2017-05-19,15.200000000004366
temperature,2017-05-20,C,16.2762791316,local,TDS9,TDS9,energy,MWh,3641.33,2017-05-19,2017-05-20,1.0799999999999272
temperature,2017-05-20,C,16.2762791316,local,TDS9,TDS9,flow,m3,54053.7,2017-05-19,2017-05-20,17.39999999999418
temperature,2017-05-21,C,15.9693209728,local,TDS9,TDS9,energy,MWh,3642.37,2017-05-20,2017-05-21,1.0399999999999636
temperature,2017-05-21,C,15.9693209728,local,TDS9,TDS9,flow,m3,54070.4,2017-05-20,2017-05-21,16.700000000004366
temperature,2017-05-22,C,12.3073312839,local,TDS9,TDS9,energy,MWh,3643.61,2017-05-21,2017-05-22,1.2400000000002365
temperature,2017-05-22,C,12.3073312839,local,TDS9,TDS9,flow,m3,54087.8,2017-05-21,2017-05-22,17.400000000001455
temperature,2017-05-23,C,11.538953344,local,TDS9,TDS9,energy,MWh,3644.74,2017-05-22,2017-05-23,1.1299999999996544
temperature,2017-05-23,C,11.538953344,local,TDS9,TDS9,flow,m3,54105.7,2017-05-22,2017-05-23,17.89999999999418
temperature,2017-05-24,C,12.6103515824,local,TDS9,TDS9,energy,MWh,3645.82,2017-05-23,2017-05-24,1.080000000000382
temperature,2017-05-24,C,12.6103515824,local,TDS9,TDS9,flow,m3,54122,2017-05-23,2017-05-24,16.30000000000291
temperature,2017-05-25,C,13.6505060991,local,TDS9,TDS9,energy,MWh,3646.91,2017-05-24,2017-05-25,1.0899999999996908
temperature,2017-05-25,C,13.6505060991,local,TDS9,TDS9,flow,m3,54139.8,2017-05-24,2017-05-25,17.80000000000291
temperature,2017-05-26,C,14.3083350658,local,TDS9,TDS9,energy,MWh,3648.01,2017-05-25,2017-05-26,1.1000000000003638
temperature,2017-05-26,C,14.3083350658,local,TDS9,TDS9,flow,m3,54155,2017-05-25,2017-05-26,15.19999999999709
temperature,2017-05-27,C,17.2073086103,local,TDS9,TDS9,energy,MWh,3649.05,2017-05-26,2017-05-27,1.0399999999999636
temperature,2017-05-27,C,17.2073086103,local,TDS9,TDS9,flow,m3,54171.3,2017-05-26,2017-05-27,16.30000000000291
temperature,2017-05-28,C,17.7328300476,local,TDS9,TDS9,energy,MWh,3650.08,2017-05-27,2017-05-28,1.0299999999997453
temperature,2017-05-28,C,17.7328300476,local,TDS9,TDS9,flow,m3,54186.3,2017-05-27,2017-05-28,15
temperature,2017-05-29,C,17.3103277683,local,TDS9,TDS9,energy,MWh,3651.15,2017-05-28,2017-05-29,1.0700000000001637
temperature,2017-05-29,C,17.3103277683,local,TDS9,TDS9,flow,m3,54202.5,2017-05-28,2017-05-29,16.19999999999709
temperature,2017-05-30,C,13.1599678993,local,TDS9,TDS9,energy,MWh,3652.12,2017-05-29,2017-05-30,0.9699999999997999
temperature,2017-05-30,C,13.1599678993,local,TDS9,TDS9,flow,m3,54217.6,2017-05-29,2017-05-30,15.099999999998545
temperature,2017-05-31,C,13.1796754599,local,TDS9,TDS9,energy,MWh,3653.1,2017-05-30,2017-05-31,0.9800000000000182
temperature,2017-05-31,C,13.1796754599,local,TDS9,TDS9,flow,m3,54232.5,2017-05-30,2017-05-31,14.900000000001455
temperature,2017-06-01,C,13.2229468822,local,TDS9,TDS9,energy,MWh,3654.11,2017-05-31,2017-06-01,1.0100000000002183
temperature,2017-06-01,C,13.2229468822,local,TDS9,TDS9,flow,m3,54246.5,2017-05-31,2017-06-01,14
temperature,2017-06-02,C,13.2710225582,local,TDS9,TDS9,energy,MWh,3655.18,2017-06-01,2017-06-02,1.069999999999709
temperature,2017-06-02,C,13.2710225582,local,TDS9,TDS9,flow,m3,54263.5,2017-06-01,2017-06-02,17
temperature,2017-06-03,C,12.9723703067,local,TDS9,TDS9,energy,MWh,3656.24,2017-06-02,2017-06-03,1.0599999999999454
temperature,2017-06-03,C,12.9723703067,local,TDS9,TDS9,flow,m3,54279.3,2017-06-02,2017-06-03,15.80000000000291
temperature,2017-06-04,C,15.2331450383,local,TDS9,TDS9,energy,MWh,3657.31,2017-06-03,2017-06-04,1.0700000000001637
temperature,2017-06-04,C,15.2331450383,local,TDS9,TDS9,flow,m3,54294.7,2017-06-03,2017-06-04,15.39999999999418
temperature,2017-06-05,C,13.3942068418,local,TDS9,TDS9,energy,MWh,3658.39,2017-06-04,2017-06-05,1.0799999999999272
temperature,2017-06-05,C,13.3942068418,local,TDS9,TDS9,flow,m3,54311.8,2017-06-04,2017-06-05,17.10000000000582
temperature,2017-06-06,C,13.6781291962,local,TDS9,TDS9,energy,MWh,3659.49,2017-06-05,2017-06-06,1.099999999999909
temperature,2017-06-06,C,13.6781291962,local,TDS9,TDS9,flow,m3,54327.6,2017-06-05,2017-06-06,15.799999999995634
temperature,2017-06-07,C,17.7760373354,local,TDS9,TDS9,energy,MWh,3660.54,2017-06-06,2017-06-07,1.050000000000182
temperature,2017-06-07,C,17.7760373354,local,TDS9,TDS9,flow,m3,54344.1,2017-06-06,2017-06-07,16.5
temperature,2017-06-08,C,13.1281010707,local,TDS9,TDS9,energy,MWh,3661.56,2017-06-07,2017-06-08,1.0199999999999818
temperature,2017-06-08,C,13.1281010707,local,TDS9,TDS9,flow,m3,54361.1,2017-06-07,2017-06-08,17
temperature,2017-06-09,C,13.0924443801,local,TDS9,TDS9,energy,MWh,3662.68,2017-06-08,2017-06-09,1.1199999999998909
temperature,2017-06-09,C,13.0924443801,local,TDS9,TDS9,flow,m3,54377.5,2017-06-08,2017-06-09,16.400000000001455
temperature,2017-06-10,C,15.769493262,local,TDS9,TDS9,energy,MWh,3663.7,2017-06-09,2017-06-10,1.0199999999999818
temperature,2017-06-10,C,15.769493262,local,TDS9,TDS9,flow,m3,54391.9,2017-06-09,2017-06-10,14.400000000001455
temperature,2017-06-11,C,15.5269126495,local,TDS9,TDS9,energy,MWh,3664.81,2017-06-10,2017-06-11,1.1100000000001273
temperature,2017-06-11,C,15.5269126495,local,TDS9,TDS9,flow,m3,54406.9,2017-06-10,2017-06-11,15
temperature,2017-06-12,C,15.2339066267,local,TDS9,TDS9,energy,MWh,3665.89,2017-06-11,2017-06-12,1.0799999999999272
temperature,2017-06-12,C,15.2339066267,local,TDS9,TDS9,flow,m3,54421.2,2017-06-11,2017-06-12,14.299999999995634
temperature,2017-06-13,C,14.1533447901,local,TDS9,TDS9,energy,MWh,3666.97,2017-06-12,2017-06-13,1.0799999999999272
temperature,2017-06-13,C,14.1533447901,local,TDS9,TDS9,flow,m3,54435.7,2017-06-12,2017-06-13,14.5
temperature,2017-06-14,C,15.6985268195,local,TDS9,TDS9,energy,MWh,3667.98,2017-06-13,2017-06-14,1.0100000000002183
temperature,2017-06-14,C,15.6985268195,local,TDS9,TDS9,flow,m3,54450.3,2017-06-13,2017-06-14,14.60000000000582
temperature,2017-06-15,C,15.3975561062,local,TDS9,TDS9,energy,MWh,3668.96,2017-06-14,2017-06-15,0.9800000000000182
temperature,2017-06-15,C,15.3975561062,local,TDS9,TDS9,flow,m3,54464.8,2017-06-14,2017-06-15,14.5
temperature,2017-06-16,C,16.4382750591,local,TDS9,TDS9,energy,MWh,3669.96,2017-06-15,2017-06-16,1
temperature,2017-06-16,C,16.4382750591,local,TDS9,TDS9,flow,m3,54479.8,2017-06-15,2017-06-16,15
temperature,2017-06-17,C,16.3301633596,local,TDS9,TDS9,energy,MWh,3670.95,2017-06-16,2017-06-17,0.9899999999997817
temperature,2017-06-17,C,16.3301633596,local,TDS9,TDS9,flow,m3,54495.2,2017-06-16,2017-06-17,15.39999999999418
temperature,2017-06-18,C,17.5082106988,local,TDS9,TDS9,energy,MWh,3671.92,2017-06-17,2017-06-18,0.9700000000002547
temperature,2017-06-18,C,17.5082106988,local,TDS9,TDS9,flow,m3,54510.5,2017-06-17,2017-06-18,15.30000000000291
temperature,2017-06-19,C,18.1358661652,local,TDS9,TDS9,energy,MWh,3672.93,2017-06-18,2017-06-19,1.0099999999997635
temperature,2017-06-19,C,18.1358661652,local,TDS9,TDS9,flow,m3,54526.1,2017-06-18,2017-06-19,15.599999999998545
temperature,2017-06-20,C,17.8122398059,local,TDS9,TDS9,energy,MWh,3673.89,2017-06-19,2017-06-20,0.9600000000000364
temperature,2017-06-20,C,17.8122398059,local,TDS9,TDS9,flow,m3,54541.2,2017-06-19,2017-06-20,15.099999999998545
temperature,2017-06-21,C,16.0939552387,local,TDS9,TDS9,energy,MWh,3674.81,2017-06-20,2017-06-21,0.9200000000000728
temperature,2017-06-21,C,16.0939552387,local,TDS9,TDS9,flow,m3,54556.7,2017-06-20,2017-06-21,15.5
temperature,2017-06-22,C,15.0963711341,local,TDS9,TDS9,energy,MWh,3675.77,2017-06-21,2017-06-22,0.9600000000000364
temperature,2017-06-22,C,15.0963711341,local,TDS9,TDS9,flow,m3,54574,2017-06-21,2017-06-22,17.30000000000291
temperature,2017-06-23,C,14.2040412029,local,TDS9,TDS9,energy,MWh,3676.69,2017-06-22,2017-06-23,0.9200000000000728
temperature,2017-06-23,C,14.2040412029,local,TDS9,TDS9,flow,m3,54589.9,2017-06-22,2017-06-23,15.900000000001455
temperature,2017-06-24,C,15.9178906679,local,TDS9,TDS9,energy,MWh,3677.64,2017-06-23,2017-06-24,0.9499999999998181
temperature,2017-06-24,C,15.9178906679,local,TDS9,TDS9,flow,m3,54606.1,2017-06-23,2017-06-24,16.19999999999709
temperature,2017-06-25,C,15.370671312,local,TDS9,TDS9,energy,MWh,3678.66,2017-06-24,2017-06-25,1.0199999999999818
temperature,2017-06-25,C,15.370671312,local,TDS9,TDS9,flow,m3,54624.1,2017-06-24,2017-06-25,18
temperature,2017-06-26,C,13.2247051795,local,TDS9,TDS9,energy,MWh,3679.67,2017-06-25,2017-06-26,1.0100000000002183
temperature,2017-06-26,C,13.2247051795,local,TDS9,TDS9,flow,m3,54640.2,2017-06-25,2017-06-26,16.099999999998545
temperature,2017-06-27,C,14.1206217607,local,TDS9,TDS9,energy,MWh,3680.61,2017-06-26,2017-06-27,0.9400000000000546
temperature,2017-06-27,C,14.1206217607,local,TDS9,TDS9,flow,m3,54657.3,2017-06-26,2017-06-27,17.10000000000582
temperature,2017-06-28,C,15.3231447935,local,TDS9,TDS9,energy,MWh,3681.54,2017-06-27,2017-06-28,0.9299999999998363
temperature,2017-06-28,C,15.3231447935,local,TDS9,TDS9,flow,m3,54671.8,2017-06-27,2017-06-28,14.5
temperature,2017-06-29,C,17.9435795943,local,TDS9,TDS9,energy,MWh,3682.42,2017-06-28,2017-06-29,0.8800000000001091
temperature,2017-06-29,C,17.9435795943,local,TDS9,TDS9,flow,m3,54686,2017-06-28,2017-06-29,14.19999999999709
temperature,2017-06-30,C,18.0565250715,local,TDS9,TDS9,energy,MWh,3683.3,2017-06-29,2017-06-30,0.8800000000001091
temperature,2017-06-30,C,18.0565250715,local,TDS9,TDS9,flow,m3,54702,2017-06-29,2017-06-30,16
temperature,2017-07-01,C,18.4581110875,local,TDS9,TDS9,energy,MWh,3684.22,2017-06-30,2017-07-01,0.919999999999618
temperature,2017-07-01,C,18.4581110875,local,TDS9,TDS9,flow,m3,54716.5,2017-06-30,2017-07-01,14.5
temperature,2017-07-02,C,18.8908075889,local,TDS9,TDS9,energy,MWh,3685.13,2017-07-01,2017-07-02,0.9100000000003092
temperature,2017-07-02,C,18.8908075889,local,TDS9,TDS9,flow,m3,54730.9,2017-07-01,2017-07-02,14.400000000001455
temperature,2017-07-03,C,14.9148985147,local,TDS9,TDS9,energy,MWh,3686.07,2017-07-02,2017-07-03,0.9400000000000546
temperature,2017-07-03,C,14.9148985147,local,TDS9,TDS9,flow,m3,54746.2,2017-07-02,2017-07-03,15.299999999995634
temperature,2017-07-04,C,14.5620003541,local,TDS9,TDS9,energy,MWh,3687.01,2017-07-03,2017-07-04,0.9400000000000546
temperature,2017-07-04,C,14.5620003541,local,TDS9,TDS9,flow,m3,54763.3,2017-07-03,2017-07-04,17.10000000000582
temperature,2017-07-05,C,15.1745815277,local,TDS9,TDS9,energy,MWh,3687.61,2017-07-04,2017-07-05,0.599999999999909
temperature,2017-07-05,C,15.1745815277,local,TDS9,TDS9,flow,m3,54773.8,2017-07-04,2017-07-05,10.5
temperature,2017-07-06,C,15.383620739,local,TDS9,TDS9,energy,MWh,3688.55,2017-07-05,2017-07-06,0.9400000000000546
temperature,2017-07-06,C,15.383620739,local,TDS9,TDS9,flow,m3,54788.6,2017-07-05,2017-07-06,14.799999999995634
temperature,2017-07-07,C,15.3618896405,local,TDS9,TDS9,energy,MWh,3689.46,2017-07-06,2017-07-07,0.9099999999998545
temperature,2017-07-07,C,15.3618896405,local,TDS9,TDS9,flow,m3,54802.2,2017-07-06,2017-07-07,13.599999999998545
temperature,2017-07-08,C,16.4888186455,local,TDS9,TDS9,energy,MWh,3690.35,2017-07-07,2017-07-08,0.8899999999998727
temperature,2017-07-08,C,16.4888186455,local,TDS9,TDS9,flow,m3,54817.2,2017-07-07,2017-07-08,15
temperature,2017-07-09,C,15.5345714887,local,TDS9,TDS9,energy,MWh,3691.32,2017-07-08,2017-07-09,0.9700000000002547
temperature,2017-07-09,C,15.5345714887,local,TDS9,TDS9,flow,m3,54831.9,2017-07-08,2017-07-09,14.700000000004366
temperature,2017-07-10,C,15.4581325849,local,TDS9,TDS9,energy,MWh,3692.34,2017-07-09,2017-07-10,1.0199999999999818
temperature,2017-07-10,C,15.4581325849,local,TDS9,TDS9,flow,m3,54848.4,2017-07-09,2017-07-10,16.5
temperature,2017-07-11,C,16.4328802824,local,TDS9,TDS9,energy,MWh,3693.26,2017-07-10,2017-07-11,0.9200000000000728
temperature,2017-07-11,C,16.4328802824,local,TDS9,TDS9,flow,m3,54864.6,2017-07-10,2017-07-11,16.19999999999709
temperature,2017-07-12,C,17.0591574907,local,TDS9,TDS9,energy,MWh,3694.17,2017-07-11,2017-07-12,0.9099999999998545
temperature,2017-07-12,C,17.0591574907,local,TDS9,TDS9,flow,m3,54879.9,2017-07-11,2017-07-12,15.30000000000291
temperature,2017-07-13,C,15.3278397719,local,TDS9,TDS9,energy,MWh,3695.1,2017-07-12,2017-07-13,0.9299999999998363
temperature,2017-07-13,C,15.3278397719,local,TDS9,TDS9,flow,m3,54895.7,2017-07-12,2017-07-13,15.799999999995634
temperature,2017-07-14,C,15.0795412858,local,TDS9,TDS9,energy,MWh,3696.05,2017-07-13,2017-07-14,0.9500000000002728
temperature,2017-07-14,C,15.0795412858,local,TDS9,TDS9,flow,m3,54914.3,2017-07-13,2017-07-14,18.60000000000582
temperature,2017-07-15,C,15.5391871134,local,TDS9,TDS9,energy,MWh,3696.99,2017-07-14,2017-07-15,0.9399999999995998
temperature,2017-07-15,C,15.5391871134,local,TDS9,TDS9,flow,m3,54930.7,2017-07-14,2017-07-15,16.39999999999418
temperature,2017-07-16,C,16.8009082079,local,TDS9,TDS9,energy,MWh,3697.89,2017-07-15,2017-07-16,0.900000000000091
